Index,Address,Match,Exact,Address_2,Coords,Coords_2,Coords_3,Coords_4,Coords_5,Coords_6,Coords_7,Lon,Lat,Analysis (Copper),Analysis (Lead),City,Copper (ppb),Date Submitted,Lead (ppb),Sample Number,Street #,Street Name,Zip Code
14432,"2001 N CENTER RD #126, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,60.0,2016-04-29 13:08:43,0.0,LG40453,2001,N CENTER RD #126,48506
15764,"6808  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6808 PARKBELT DR, FLINT, MI, 48505","-83.72248,43.0729",69563739.0,R,26.0,49.0,100.0,2002.0,-83.72248,43.0729,Copper,Lead,FLINT,160.0,2016-02-11 13:18:54,4.0,LG12256,6808 ,PARKBELT DR,48505
13102,"2018  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2018 MARYLAND AVE, FLINT, MI, 48506","-83.66407,43.040535",69568588.0,R,26.0,49.0,2300.0,2026.0,-83.66407,43.040535,Copper,Lead,FLINT,510.0,2016-02-07 11:45:49,4.0,LG10560,2018 ,MARYLAND AVE,48506
14433,"2001  N CENTER RD #128, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,50.0,2016-02-12 13:10:41,0.0,LG12753,2001 ,N CENTER RD #128,48506
14438,"2001  N CENTER RD #205, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:29,0.0,LG12743,2001 ,N CENTER RD #205,48506
13108,"2301  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2301 MARYLAND AVE, FLINT, MI, 48506","-83.661415,43.040512",69570208.0,L,26.0,49.0,2300.0,2021.0,-83.661415,43.040512,Copper,Lead,FLINT,0.0,2016-01-29 13:01:49,0.0,LG06105,2301 ,MARYLAND AVE,48506
14439,"2001  N CENTER RD #206, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:38,0.0,LG12750,2001 ,N CENTER RD #206,48506
15769,"6914  PARKBELT DR, FLINT, MI, ",Match,Exact,"6914 PARKBELT DR, FLINT, MI, 48505","-83.72247,43.073624",69563739.0,R,26.0,49.0,100.0,2002.0,-83.72247,43.073624,Copper,Lead,FLINT,310.0,2016-02-01 13:30:14,1.0,LG06934,6914 ,PARKBELT DR,
13105,"2218  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2218 MARYLAND AVE, FLINT, MI, 48506","-83.66213,43.040516",69570208.0,R,26.0,49.0,2300.0,2026.0,-83.66213,43.040516,Copper,Lead,FLINT,0.0,2016-02-02 13:24:31,2.0,LG07603,2218 ,MARYLAND AVE,48506
14436,"2001  N CENTER RD #203, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:46:08,0.0,LG13107,2001 ,N CENTER RD #203,48506
15768,"6908  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6908 PARKBELT DR, FLINT, MI, 48505","-83.72247,43.07358",69563739.0,R,26.0,49.0,100.0,2002.0,-83.72247,43.07358,Copper,Lead,FLINT,0.0,2016-01-19 16:19:13,0.0,LG00510,6908 ,PARKBELT DR,48505
13106,"2218 MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2218 MARYLAND AVE, FLINT, MI, 48506","-83.66213,43.040516",69570208.0,R,26.0,49.0,2300.0,2026.0,-83.66213,43.040516,Copper,Lead,FLINT,0.0,2016-05-26 12:55:29,1.0,LG48017,2218,MARYLAND AVE,48506
14437,"2001  N CENTER RD #204, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:45:59,0.0,LG13100,2001 ,N CENTER RD #204,48506
15767,"6901  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6901 PARKBELT DR, FLINT, MI, 48505","-83.72249,43.07353",69563739.0,L,26.0,49.0,100.0,2003.0,-83.72249,43.07353,Copper,Lead,FLINT,0.0,2016-02-01 13:32:30,1.0,LG07021,6901 ,PARKBELT DR,48505
13110,"2405  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2405 MARYLAND AVE, FLINT, MI, 48506","-83.66014,43.040493",69570209.0,L,26.0,49.0,2300.0,2022.0,-83.66014,43.040493,Copper,Lead,FLINT,0.0,2016-01-21 15:31:00,0.0,LG01684,2405 ,MARYLAND AVE,48506
14441,"2001  N CENTER RD #208, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:14:37,0.0,LG12887,2001 ,N CENTER RD #208,48506
15773,"1802  PARKFRONT DR, FLINT, MI, 48504",Match,Exact,"1802 PARKFRONT DR, FLINT, MI, 48504","-83.72539,43.04519",69564556.0,R,26.0,49.0,900.0,2000.0,-83.72539,43.04519,Copper,Lead,FLINT,0.0,2016-01-21 15:47:00,1.0,LG01830,1802 ,PARKFRONT DR,48504
13111,"2406  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2406 MARYLAND AVE, FLINT, MI, 48506","-83.66012,43.04048",69570209.0,R,26.0,49.0,2300.0,2025.0,-83.66012,43.04048,Copper,Lead,FLINT,0.0,2016-02-18 13:00:07,8.0,LG15490,2406 ,MARYLAND AVE,48506
14442,"2001 N CENTER RD #208, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,60.0,2016-04-29 13:08:47,0.0,LG40457,2001,N CENTER RD #208,48506
15771,"1714  PARKFRONT DR, FLINT, MI, 48504",Match,Exact,"1714 PARKFRONT DR, FLINT, MI, 48504","-83.72446,43.0452",69564560.0,R,26.0,49.0,900.0,2000.0,-83.72446,43.0452,Copper,Lead,FLINT,0.0,2016-02-08 13:08:06,0.0,LG10766,1714 ,PARKFRONT DR,48504
14440,"2001  N CENTER RD #207, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:46:11,0.0,LG13109,2001 ,N CENTER RD #207,48506
15770,"1706 PARKFRONT DR, FLINT, MI, 48504",Match,Exact,"1706 PARKFRONT DR, FLINT, MI, 48504","-83.72439,43.0452",69564560.0,R,26.0,49.0,900.0,2000.0,-83.72439,43.0452,Copper,Lead,FLINT,0.0,2016-03-24 13:18:00,0.0,LG27933,1706,PARKFRONT DR,48504
13114,"2510 MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2510 MARYLAND AVE, FLINT, MI, 48506","-83.65894,43.040485",69570209.0,R,26.0,49.0,2300.0,2025.0,-83.65894,43.040485,Copper,Lead,FLINT,0.0,2016-04-06 12:29:17,14.0,LG32211,2510,MARYLAND AVE,48506
14445,"2001  N CENTER RD #211, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:45:54,0.0,LG13096,2001 ,N CENTER RD #211,48506
15777,"2630  PARKSIDE DR, FLINT, MI, ",Match,Exact,"2630 PARKSIDE DR, FLINT, MI, 48503","-83.71809,42.996143",69599611.0,R,26.0,49.0,3600.0,6013.0,-83.71809,42.996143,Copper,Lead,FLINT,790.0,2015-11-24 15:03:34,8.0,LF93566,2630 ,PARKSIDE DR,
13115,"2606 MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2606 MARYLAND AVE, FLINT, MI, 48506","-83.6575,43.040485",69570217.0,R,26.0,49.0,2300.0,2024.0,-83.6575,43.040485,Copper,Lead,FLINT,0.0,2016-03-21 11:56:32,0.0,LG26514,2606,MARYLAND AVE,48506
14446,"2001  N CENTER RD #212, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:34,0.0,LG12791,2001 ,N CENTER RD #212,48506
15776,"2541  PARKSIDE DR, FLINT, MI, 48503",Match,Exact,"2541 PARKSIDE DR, FLINT, MI, 48503","-83.71794,42.996387",69599611.0,L,26.0,49.0,3600.0,6009.0,-83.71794,42.996387,Copper,Lead,FLINT,70.0,2016-02-19 12:25:36,3.0,LG15870,2541 ,PARKSIDE DR,48503
13112,"2410  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2410 MARYLAND AVE, FLINT, MI, 48506","-83.66007,43.04048",69570209.0,R,26.0,49.0,2300.0,2025.0,-83.66007,43.04048,Copper,Lead,FLINT,0.0,2016-02-14 12:01:37,7.0,LG13251,2410 ,MARYLAND AVE,48506
14443,"2001  N CENTER RD #209, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:14:40,0.0,LG12889,2001 ,N CENTER RD #209,48506
15775,"1814  PARKFRONT DR, FLINT, MI, 48504",Match,Exact,"1814 PARKFRONT DR, FLINT, MI, 48504","-83.7255,43.045193",69564556.0,R,26.0,49.0,900.0,2000.0,-83.7255,43.045193,Copper,Lead,FLINT,0.0,2016-01-26 12:21:02,1.0,LG04136,1814 ,PARKFRONT DR,48504
13113,"2429 MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2429 MARYLAND AVE, FLINT, MI, 48506","-83.65987,43.040493",69570209.0,L,26.0,49.0,2300.0,2022.0,-83.65987,43.040493,Copper,Lead,FLINT,0.0,2016-04-08 14:41:12,30.0,LG33617,2429,MARYLAND AVE,48506
14444,"2001  N CENTER RD #210, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:14:59,0.0,LG12900,2001 ,N CENTER RD #210,48506
15774,"1811  PARKFRONT DR, FLINT, MI, 48505",Match,Non_Exact,"1811 PARKFRONT DR, FLINT, MI, 48504","-83.725464,43.04518",69564556.0,L,26.0,49.0,900.0,2001.0,-83.725464,43.04518,Copper,Lead,FLINT,60.0,2016-01-24 12:13:50,0.0,LG03152,1811 ,PARKFRONT DR,48505
13118,"2615  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2615 MARYLAND AVE, FLINT, MI, 48506","-83.657425,43.040493",69570217.0,L,26.0,49.0,2300.0,2023.0,-83.657425,43.040493,Copper,Lead,FLINT,60.0,2016-02-16 13:37:15,0.0,LG13973,2615 ,MARYLAND AVE,48506
14449,"2001  N CENTER RD #215, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:15:11,0.0,LG12909,2001 ,N CENTER RD #215,48506
13119,"2616  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2616 MARYLAND AVE, FLINT, MI, 48506","-83.6574,43.040485",69570217.0,R,26.0,49.0,2300.0,2024.0,-83.6574,43.040485,Copper,Lead,FLINT,0.0,2016-03-03 12:24:05,0.0,LG20167,2616 ,MARYLAND AVE,48506
13116,"2611  MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2611 MARYLAND AVE, FLINT, MI, 48506","-83.65746,43.040493",69570217.0,L,26.0,49.0,2300.0,2023.0,-83.65746,43.040493,Copper,Lead,FLINT,60.0,2016-02-16 13:37:34,0.0,LG13988,2611 ,MARYLAND AVE,48506
14447,"2001  N CENTER RD #213, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:33,0.0,LG12746,2001 ,N CENTER RD #213,48506
15779,"2716  PARKSIDE DR, FLINT, MI, 48503",Match,Exact,"2716 PARKSIDE DR, FLINT, MI, 48503","-83.71809,42.995037",69573972.0,R,26.0,49.0,3600.0,6010.0,-83.71809,42.995037,Copper,Lead,FLINT,370.0,2016-01-28 13:04:29,8.0,LG05523,2716 ,PARKSIDE DR,48503
13117,"2611 MARYLAND AVE, FLINT, MI, 48506",Match,Exact,"2611 MARYLAND AVE, FLINT, MI, 48506","-83.65746,43.040493",69570217.0,L,26.0,49.0,2300.0,2023.0,-83.65746,43.040493,Copper,Lead,FLINT,0.0,2016-06-21 12:40:25,0.0,LG54314,2611,MARYLAND AVE,48506
14448,"2001  N CENTER RD #214, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:39,0.0,LG12795,2001 ,N CENTER RD #214,48506
15778,"2630  PARKSIDE DR, FLINT, MI, 48503",Match,Exact,"2630 PARKSIDE DR, FLINT, MI, 48503","-83.71809,42.996143",69599611.0,R,26.0,49.0,3600.0,6013.0,-83.71809,42.996143,Copper,Lead,FLINT,450.0,2016-02-02 14:03:09,8.0,LG07960,2630 ,PARKSIDE DR,48503
14418,"2001 N CENTER RD #114, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-04-29 13:08:36,0.0,LG40446,2001,N CENTER RD #114,48506
14419,"2001  N CENTER RD #115, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:37,0.0,LG12749,2001 ,N CENTER RD #115,48506
15749,"6619  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6619 PARKBELT DR, FLINT, MI, 48505","-83.72249,43.070972",69563796.0,L,26.0,49.0,100.0,2003.0,-83.72249,43.070972,Copper,Lead,FLINT,0.0,2016-02-18 13:13:25,0.0,LG15661,6619 ,PARKBELT DR,48505
14412,"2001  N CENTER RD #109, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,60.0,2016-02-12 13:11:31,0.0,LG12789,2001 ,N CENTER RD #109,48506
15744,"1713 PARK ST, FLINT, MI, 48503",Match,Exact,"1713 PARK ST, FLINT, MI, 48503","-83.67535,43.00883",69569058.0,L,26.0,49.0,3200.0,1008.0,-83.67535,43.00883,Copper,Lead,FLINT,0.0,2016-03-24 13:19:42,1.0,LG27973,1713,PARK ST,48503
14413,"2001  N CENTER RD #110, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,160.0,2016-02-12 13:15:03,2.0,LG12902,2001 ,N CENTER RD #110,48506
14410,"2001 N CENTER RD #107, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-04-29 13:08:48,30.0,LG40458,2001,N CENTER RD #107,48506
14411,"2001  N CENTER RD #108, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,310.0,2016-02-12 13:15:05,2.0,LG12904,2001 ,N CENTER RD #108,48506
14416,"2001  N CENTER RD #113, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,100.0,2016-02-12 13:11:04,0.0,LG12769,2001 ,N CENTER RD #113,48506
14417,"2001  N CENTER RD #114, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:14:46,2.0,LG12894,2001 ,N CENTER RD #114,48506
14414,"2001  N CENTER RD #111, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:13,2.0,LG12774,2001 ,N CENTER RD #111,48506
14415,"2001  N CENTER RD #112, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:12,1.0,LG12773,2001 ,N CENTER RD #112,48506
14420,"2001  N CENTER RD #116, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:45,0.0,LG12756,2001 ,N CENTER RD #116,48506
15750,"6620  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6620 PARKBELT DR, FLINT, MI, 48505","-83.72247,43.070995",69563796.0,R,26.0,49.0,100.0,2005.0,-83.72247,43.070995,Copper,Lead,FLINT,0.0,2016-02-08 13:08:10,0.0,LG10770,6620 ,PARKBELT DR,48505
14429,"2001  N CENTER RD #124, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:28,3.0,LG12787,2001 ,N CENTER RD #124,48506
14423,"2001  N CENTER RD #119, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:02,0.0,LG12767,2001 ,N CENTER RD #119,48506
15755,"6719  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6719 PARKBELT DR, FLINT, MI, 48505","-83.722496,43.07228",69563739.0,L,26.0,49.0,100.0,2003.0,-83.722496,43.07228,Copper,Lead,FLINT,50.0,2016-02-02 13:30:20,6.0,LG07802,6719 ,PARKBELT DR,48505
14424,"2001  N CENTER RD #120, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:14:47,0.0,LG12895,2001 ,N CENTER RD #120,48506
14421,"2001  N CENTER RD #117, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,80.0,2016-02-12 13:11:10,0.0,LG12772,2001 ,N CENTER RD #117,48506
15753,"6707  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6707 PARKBELT DR, FLINT, MI, 48505","-83.722496,43.0722",69563739.0,L,26.0,49.0,100.0,2003.0,-83.722496,43.0722,Copper,Lead,FLINT,60.0,2015-10-13 14:30:26,1.0,LF87411,6707 ,PARKBELT DR,48505
14422,"2001  N CENTER RD #118, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:08,0.0,LG12771,2001 ,N CENTER RD #118,48506
15752,"6631  PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6631 PARKBELT DR, FLINT, MI, 48505","-83.72249,43.071106",69563796.0,L,26.0,49.0,100.0,2003.0,-83.72249,43.071106,Copper,Lead,FLINT,0.0,2016-01-21 16:01:00,0.0,LG01971,6631 ,PARKBELT DR,48505
14427,"2001 N CENTER RD #122, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,90.0,2016-04-29 13:08:41,0.0,LG40451,2001,N CENTER RD #122,48506
14428,"2001  N CENTER RD #123, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:15:07,0.0,LG12906,2001 ,N CENTER RD #123,48506
14425,"2001  N CENTER RD #121, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,100.0,2016-02-12 13:10:48,0.0,LG12759,2001 ,N CENTER RD #121,48506
15757,"6802 PARKBELT DR, FLINT, MI, 48505",Match,Exact,"6802 PARKBELT DR, FLINT, MI, 48505","-83.72248,43.072857",69563739.0,R,26.0,49.0,100.0,2002.0,-83.72248,43.072857,Copper,Lead,FLINT,60.0,2016-03-09 12:47:40,1.0,LG21931,6802,PARKBELT DR,48505
14426,"2001  N CENTER RD #122, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:34,11.0,LG12747,2001 ,N CENTER RD #122,48506
15756,"6725 PARKBELT DR, FLINT, MI, 48503",Match,Non_Exact,"6725 PARKBELT DR, FLINT, MI, 48505","-83.722496,43.072323",69563739.0,L,26.0,49.0,100.0,2003.0,-83.722496,43.072323,Copper,Lead,FLINT,0.0,2016-03-31 16:02:29,0.0,LG30683,6725,PARKBELT DR,48503
15720,"1613 PARK ST, FLINT, MI, 48503",Match,Exact,"1613 PARK ST, FLINT, MI, 48503","-83.67598,43.009426",69569058.0,L,26.0,49.0,3200.0,1008.0,-83.67598,43.009426,Copper,Lead,FLINT,180.0,2016-03-24 13:19:44,17.0,LG27975,1613,PARK ST,48503
15725,"1614 PARK ST, FLINT, MI, 48503",Match,Exact,"1614 PARK ST, FLINT, MI, 48503","-83.67598,43.009407",69569058.0,R,26.0,49.0,3200.0,1006.0,-83.67598,43.009407,Copper,Lead,FLINT,0.0,2016-03-24 13:19:38,2.0,LG27970,1614,PARK ST,48503
14409,"2001  N CENTER RD #107, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:15:04,0.0,LG12903,2001 ,N CENTER RD #107,48506
14407,"2001  N CENTER RD #105, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:10:39,0.0,LG12751,2001 ,N CENTER RD #105,48506
15739,"1712 PARK ST, FLINT, MI, 48503",Match,Exact,"1712 PARK ST, FLINT, MI, 48503","-83.675354,43.008823",69569058.0,R,26.0,49.0,3200.0,1006.0,-83.675354,43.008823,Copper,Lead,FLINT,0.0,2016-03-24 13:19:43,1.0,LG27974,1712,PARK ST,48503
14408,"2001  N CENTER RD #106, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:05:45,0.0,LG12715,2001 ,N CENTER RD #106,48506
14402,"2001 N CENTER RD  DF, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,340.0,2016-04-29 12:52:02,2.0,LG40381,2001,N CENTER RD  DF,48506
15730,"1617 PARK ST, FLINT, MI, 48503",Match,Exact,"1617 PARK ST, FLINT, MI, 48503","-83.67596,43.009403",69569058.0,L,26.0,49.0,3200.0,1008.0,-83.67596,43.009403,Copper,Lead,FLINT,0.0,2016-03-24 13:36:40,1.0,LG28088,1617,PARK ST,48503
14405,"2001  N CENTER RD #103, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:38,0.0,LG12794,2001 ,N CENTER RD #103,48506
14406,"2001  N CENTER RD #104, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,660.0,2016-02-12 13:11:03,3.0,LG12768,2001 ,N CENTER RD #104,48506
14403,"2001  N CENTER RD #101, FLINT, MI, 48506",Match,Non_Exact,"2001 N CENTER RD, FLINT, MI, 48506","-83.6354,43.03402",69570514.0,L,26.0,49.0,2700.0,3006.0,-83.6354,43.03402,Copper,Lead,FLINT,0.0,2016-02-12 13:11:36,0.0,LG12793,2001 ,N CENTER RD #101,48506
15735,"1704 PARK ST, FLINT, MI, 48503",Match,Exact,"1704 PARK ST, FLINT, MI, 48503","-83.67541,43.00887",69569058.0,R,26.0,49.0,3200.0,1006.0,-83.67541,43.00887,Copper,Lead,FLINT,0.0,2016-03-24 13:36:37,3.0,LG28085,1704,PARK ST,48503
